X	Y
38.889706	-5.646707
38.888975	-5.64717
38.88605	-5.648096
38.882742	-5.648713
38.877704	-5.649059
38.875705	-5.648864
38.871016	-5.64774
38.869631	-5.647701
38.868785	-5.647932
38.868169	-5.648396
38.867437	-5.649363
38.867049	-5.650871
38.867009	-5.651722
38.867238	-5.652728
38.868541	-5.65532
38.868579	-5.6559
38.868347	-5.656712
38.868077	-5.657254
38.866651	-5.658685
38.865726	-5.66
38.864225	-5.660734
38.86434	-5.660928
38.8658	-5.661547
38.866876	-5.662282
38.866913	-5.662901
38.866374	-5.663326
38.864758	-5.663752
38.861989	-5.66379
38.861143	-5.664215
38.860796	-5.664563
38.860833	-5.665415
38.861753	-5.666769
38.864442	-5.668471
38.867324	-5.669438
38.871823	-5.670018
38.873668	-5.670444
38.875205	-5.671101
38.876511	-5.67141
38.880661	-5.673421
38.882006	-5.673807
38.883159	-5.673923
38.88474	-5.671448
38.884895	-5.671062
38.884704	-5.670056
38.884821	-5.669128
38.885669	-5.667891
38.88617	-5.667543
38.887747	-5.667273
38.889208	-5.667234
38.890401	-5.666963
38.892329	-5.664142
38.893176	-5.663369
38.893637	-5.66333
38.894331	-5.662364
38.894717	-5.661513
38.894913	-5.659851
38.894721	-5.659465
38.893761	-5.658807
38.893531	-5.65846
38.893456	-5.657339
38.894073	-5.656295
38.894381	-5.656063
38.89515	-5.655909
38.895805	-5.655445
38.896807	-5.65417
38.89727	-5.653127
38.898431	-5.649301
38.898858	-5.646827
38.898635	-5.642228
38.899097	-5.641842
38.90002	-5.64192
38.90075	-5.642616
38.901438	-5.644703
38.901512	-5.646442
38.901087	-5.647563
38.899931	-5.648722
38.899699	-5.649301
38.89939	-5.650267
38.899579	-5.652316
38.900268	-5.653901
38.900575	-5.654133
38.901152	-5.65421
38.901537	-5.654094
38.902153	-5.653399
38.903077	-5.653051
38.903845	-5.653477
38.903883	-5.653863
38.902919	-5.65537
38.900723	-5.657611
38.898257	-5.660586
38.896985	-5.662325
38.894517	-5.666268
38.893354	-5.671331
38.892301	-5.67972
38.892258	-5.682078
38.892446	-5.684668
38.89317	-5.68861
38.893431	-5.693017
38.895335	-5.703761
38.895364	-5.708669
38.894706	-5.711569
38.891926	-5.717757
38.891734	-5.717835
38.891386	-5.71857
38.888996	-5.721936
38.885682	-5.726
38.884872	-5.727548
38.884099	-5.72956
38.8819	-5.733585
38.880357	-5.736797
38.87681	-5.741946
38.871801	-5.747602
38.871569	-5.748183
38.870606	-5.749539
38.87119	-5.750411
38.870157	-5.752764
38.868059	-5.755931
38.866049	-5.758755
38.864413	-5.760667
38.863477	-5.762331
38.862236	-5.763909
38.858989	-5.769426
38.856068	-5.776877
38.853572	-5.781725
38.851626	-5.786205
38.844332	-5.796946
38.841039	-5.802693
38.83905	-5.807326
38.836733	-5.813873
38.835447	-5.816911
38.832243	-5.823507
38.830737	-5.827424
38.826211	-5.836943
38.824291	-5.840578
38.823541	-5.84244
38.821935	-5.847123
38.819613	-5.857556
38.81878	-5.864649
38.81827	-5.871212
38.818044	-5.882363
38.818285	-5.885795
38.819074	-5.890167
38.819251	-5.891942
38.819538	-5.902647
38.819503	-5.907571
38.819228	-5.911525
38.819493	-5.916689
38.819534	-5.924116
38.819043	-5.927564
38.818604	-5.92932
38.817605	-5.931791
38.815882	-5.93524
38.814343	-5.937694
38.811809	-5.941233
38.808363	-5.94563
38.806179	-5.949026
38.805074	-5.951148
38.801408	-5.960193
38.798807	-5.968387
38.797867	-5.967666
38.797313	-5.966879
38.797871	-5.964075
38.79435	-5.96524
38.781521	-5.962965
38.775661	-5.961769
38.77298	-5.960554
38.769558	-5.956901
38.766773	-5.955808
38.758907	-5.954373
38.750004	-5.952997
38.745022	-5.95261
38.742188	-5.951714
38.738171	-5.951682
38.735226	-5.952312
38.732307	-5.952461
38.726448	-5.951035
38.721767	-5.94928
38.719772	-5.949024
38.716774	-5.949253
38.714779	-5.9496
38.711971	-5.950571
38.71027	-5.951673
38.708801	-5.953035
38.708394	-5.953616
38.705768	-5.946836
38.705803	-5.946373
38.704647	-5.945841
38.703185	-5.94558
38.701837	-5.944972
38.701219	-5.944513
38.700134	-5.943132
38.697248	-5.942341
38.695826	-5.942312
38.693639	-5.942751
38.692141	-5.942839
38.68918	-5.942357
38.684329	-5.940731
38.680241	-5.938406
38.678546	-5.937685
38.676925	-5.936654
38.675032	-5.935009
38.672435	-5.93171
38.671198	-5.930522
38.669647	-5.928412
38.668673	-5.92649
38.667811	-5.923951
38.667533	-5.922641
38.666538	-5.911965
38.665982	-5.909231
38.664967	-5.906847
38.66225	-5.902972
38.660998	-5.899626
38.660798	-5.898432
38.660775	-5.895039
38.661516	-5.890984
38.661967	-5.889553
38.662669	-5.88546
38.662311	-5.883612
38.661575	-5.88273
38.66095	-5.88127
38.660851	-5.878108
38.66164	-5.875364
38.664205	-5.868402
38.665523	-5.864342
38.666044	-5.861947
38.666179	-5.85913
38.665624	-5.856666
38.663829	-5.852593
38.663303	-5.84874
38.662908	-5.847162
38.661625	-5.845052
38.660722	-5.842244
38.660601	-5.841435
38.660382	-5.837503
38.660695	-5.83268
38.661289	-5.829551
38.662299	-5.825493
38.663039	-5.821399
38.662988	-5.819548
38.662002	-5.815777
38.661951	-5.814042
38.662469	-5.810991
38.662571	-5.8091
38.662088	-5.805942
38.660829	-5.801634
38.660559	-5.79589
38.660357	-5.794388
38.659653	-5.79262
38.658257	-5.790859
38.657634	-5.789785
38.657319	-5.788669
38.657228	-5.786665
38.657409	-5.784928
38.658122	-5.782338
38.65975	-5.778736
38.663392	-5.771645
38.664559	-5.768047
38.664779	-5.766348
38.664617	-5.76527
38.663877	-5.763773
38.662175	-5.762323
38.660477	-5.761298
38.657314	-5.759785
38.655959	-5.758487
38.65557	-5.757758
38.655137	-5.756297
38.655012	-5.754871
38.655273	-5.753673
38.655883	-5.752973
38.656726	-5.752618
38.657989	-5.751681
38.658331	-5.751137
38.658479	-5.750249
38.65836	-5.749787
38.657674	-5.749591
38.657339	-5.738526
38.656963	-5.73659
38.656002	-5.727693
38.654455	-5.720879
38.654082	-5.71821
38.653312	-5.709546
38.65281	-5.701388
38.652074	-5.693614
38.649264	-5.676553
38.648555	-5.67137
38.645092	-5.653651
38.643447	-5.642745
38.642654	-5.63907
38.642206	-5.636015
38.641299	-5.632185
38.639583	-5.629776
38.64077	-5.629826
38.646043	-5.629388
38.650082	-5.629485
38.654811	-5.630204
38.664841	-5.632766
38.676031	-5.634059
38.679647	-5.634116
38.682341	-5.633897
38.69147	-5.631505
38.69351	-5.631167
38.695011	-5.631174
38.696548	-5.63153
38.697738	-5.632039
38.704262	-5.635553
38.706028	-5.636336
38.707488	-5.636885
38.710794	-5.637405
38.712292	-5.637915
38.714325	-5.639203
38.717046	-5.641462
38.718925	-5.642555
38.722036	-5.643693
38.723497	-5.643856
38.723921	-5.643742
38.725117	-5.642935
38.726007	-5.641894
38.727326	-5.639694
38.729219	-5.638077
38.731879	-5.636851
38.73527	-5.635784
38.736466	-5.635015
38.737665	-5.633821
38.739448	-5.631041
38.741654	-5.62834
38.74477	-5.625888
38.74329	-5.624242
38.742641	-5.623232
38.736238	-5.610578
38.734107	-5.605806
38.728949	-5.598041
38.725781	-5.592685
38.72304	-5.586519
38.721143	-5.580744
38.720462	-5.578187
38.719869	-5.573462
38.719558	-5.566067
38.719609	-5.56328
38.720008	-5.560379
38.720868	-5.557633
38.724292	-5.549862
38.72788	-5.540155
38.730315	-5.529978
38.730802	-5.524829
38.73069	-5.524016
38.731387	-5.523359
38.731325	-5.523013
38.728499	-5.519309
38.724453	-5.509158
38.722546	-5.488302
38.719242	-5.473962
38.713509	-5.455497
38.71225	-5.4444
38.711582	-5.432848
38.708546	-5.418443
38.709538	-5.415208
38.70929	-5.41211
38.706562	-5.403521
38.705833	-5.400621
38.705772	-5.396567
38.705151	-5.393764
38.703579	-5.392416
38.699158	-5.389684
38.699696	-5.387354
38.700695	-5.385438
38.699886	-5.382737
38.698631	-5.381085
38.698769	-5.378381
38.700813	-5.379067
38.704586	-5.379707
38.706608	-5.379495
38.710587	-5.378729
38.712418	-5.377884
38.714832	-5.376115
38.717827	-5.373448
38.71983	-5.371273
38.722408	-5.369731
38.725594	-5.367306
38.727604	-5.366074
38.732475	-5.364975
38.734444	-5.365365
38.737431	-5.365444
38.739433	-5.365281
38.747448	-5.363851
38.754108	-5.361546
38.756683	-5.36014
38.759476	-5.356886
38.760339	-5.356895
38.771855	-5.358801
38.776089	-5.358017
38.777411	-5.356766
38.780449	-5.355698
38.783031	-5.351399
38.787899	-5.347261
38.790539	-5.344783
38.792244	-5.343721
38.798008	-5.336816
38.800175	-5.334744
38.810548	-5.327644
38.81292	-5.325336
38.813869	-5.323388
38.825014	-5.309416
38.831827	-5.303602
38.837181	-5.291972
38.842047	-5.277921
38.858595	-5.276951
38.872222	-5.288581
38.884389	-5.308932
38.910183	-5.322014
38.940358	-5.326375
38.947929	-5.317696
38.951916	-5.317657
38.958881	-5.316926
38.968105	-5.315631
38.97691	-5.314961
38.986337	-5.316714
38.987934	-5.317248
38.994092	-5.321325
38.993802	-5.324481
38.994519	-5.323235
38.999748	-5.326094
39.012703	-5.332051
39.018645	-5.334196
39.023162	-5.33491
39.029223	-5.335625
39.033145	-5.335386
39.037305	-5.337292
39.040395	-5.339198
39.048737	-5.34064
39.051392	-5.341442
39.051784	-5.345466
39.051582	-5.348413
39.050922	-5.351329
39.049652	-5.35517
39.047527	-5.359701
39.04583	-5.362165
39.041985	-5.36686
