X	Y
38.8063	-6.56659
38.807048	-6.567392
38.807685	-6.568467
38.807859	-6.569627
38.807606	-6.570678
38.805928	-6.5721
38.805236	-6.572344
38.804001	-6.57248
38.80337	-6.571753
38.803045	-6.570867
38.802864	-6.569281
38.802588	-6.568975
38.802395	-6.568978
38.80186	-6.569374
38.801501	-6.571008
38.802193	-6.57309
38.80198	-6.574179
38.80138	-6.575351
38.801149	-6.575394
38.800679	-6.575014
38.800252	-6.574943
38.799715	-6.575223
38.799415	-6.57577
38.799425	-6.576352
38.800058	-6.577194
38.800383	-6.578158
38.800345	-6.580484
38.799587	-6.581388
38.79905	-6.581668
38.798741	-6.581673
38.797958	-6.581104
38.797789	-6.580293
38.797512	-6.57991
38.797241	-6.579875
38.796128	-6.580397
38.795328	-6.581108
38.794844	-6.58224
38.794853	-6.582744
38.794971	-6.582897
38.796444	-6.583067
38.796804	-6.583797
38.796896	-6.584687
38.796745	-6.584884
38.795401	-6.585448
38.794782	-6.585458
38.793579	-6.585167
38.792851	-6.585606
38.792911	-6.586845
38.793775	-6.587645
38.794135	-6.588376
38.793994	-6.589153
38.793353	-6.590133
38.792966	-6.590139
38.792025	-6.589379
38.791497	-6.587876
38.79114	-6.587339
38.790637	-6.587308
38.789908	-6.587669
38.789686	-6.588254
38.789634	-6.589767
38.788946	-6.590243
38.786893	-6.590082
38.785759	-6.589287
38.784712	-6.589148
38.784276	-6.588496
38.783966	-6.588463
38.783622	-6.58874
38.783021	-6.589796
38.782694	-6.591003
38.782719	-6.592515
38.783278	-6.593514
38.783366	-6.594171
38.782988	-6.59472
38.78103	-6.595566
38.780622	-6.59658
38.780595	-6.597279
38.780875	-6.597817
38.781147	-6.59789
38.781989	-6.597372
38.783414	-6.597039
38.784003	-6.597572
38.784049	-6.597998
38.781556	-6.599202
38.780916	-6.600259
38.780741	-6.601308
38.781062	-6.60204
38.783244	-6.602973
38.783401	-6.603126
38.783529	-6.603822
38.781998	-6.607026
38.781177	-6.61111
38.779931	-6.612913
38.77886	-6.615877
38.778365	-6.616312
38.777406	-6.616793
38.775099	-6.617528
38.774179	-6.618048
38.773601	-6.618135
38.773245	-6.617675
38.773194	-6.616939
38.773679	-6.615885
38.773132	-6.615583
38.772823	-6.615588
38.772257	-6.616412
38.77167	-6.618321
38.77103	-6.61934
38.770612	-6.619734
38.76973	-6.620175
38.767424	-6.621028
38.765417	-6.623542
38.763313	-6.627144
38.763284	-6.627726
38.763446	-6.62815
38.764348	-6.628872
38.764743	-6.629408
38.764904	-6.629793
38.764838	-6.630414
38.763845	-6.631129
38.763305	-6.631254
38.762927	-6.631726
38.762654	-6.631614
38.762492	-6.63119
38.762024	-6.630965
38.760559	-6.631183
38.759913	-6.631853
38.759573	-6.632324
38.759391	-6.632986
38.759227	-6.636983
38.759044	-6.637606
38.758703	-6.638038
38.758168	-6.638396
38.757897	-6.638362
38.757421	-6.637672
38.756288	-6.636992
38.754948	-6.63779
38.754961	-6.638527
38.755764	-6.640258
38.755973	-6.641186
38.755879	-6.642506
38.755584	-6.643325
38.754162	-6.643852
38.752729	-6.643682
38.752219	-6.643303
38.751602	-6.643352
38.751103	-6.643593
38.74996	-6.642263
38.749109	-6.642498
38.747639	-6.643393
38.746557	-6.644402
38.745821	-6.644598
38.744272	-6.644642
38.743846	-6.644837
38.742493	-6.646079
38.737998	-6.645553
38.737029	-6.64517
38.736022	-6.645483
38.735869	-6.646102
38.736568	-6.646989
38.736686	-6.647414
38.735916	-6.649466
38.734603	-6.651017
38.734216	-6.651173
38.733557	-6.651175
38.732391	-6.649594
38.731925	-6.649248
38.731383	-6.649288
38.730609	-6.649716
38.729951	-6.649718
38.727934	-6.648952
38.72708	-6.648143
38.725453	-6.648149
38.725491	-6.647839
38.726187	-6.647373
38.726147	-6.646716
38.725797	-6.646253
38.723589	-6.646376
38.722389	-6.646767
38.721964	-6.647194
38.720802	-6.647314
38.720454	-6.647508
38.72003	-6.648322
38.720187	-6.649056
38.720034	-6.649791
38.718484	-6.649796
38.717941	-6.649489
38.717591	-6.649065
38.717049	-6.649144
38.717246	-6.650226
38.717714	-6.651423
38.717639	-6.652351
38.717484	-6.652506
38.717097	-6.652662
38.716322	-6.65251
38.715311	-6.650928
38.715001	-6.651084
38.714229	-6.652015
38.713727	-6.652906
38.713305	-6.65426
38.712919	-6.654726
38.712066	-6.654496
38.711247	-6.652411
38.710356	-6.652492
38.709582	-6.652958
38.709196	-6.653424
38.708966	-6.654043
38.709082	-6.654236
38.709625	-6.654389
38.71013	-6.654774
38.70986	-6.655548
38.709436	-6.656129
38.709514	-6.656516
38.709864	-6.656862
38.711064	-6.656433
38.711296	-6.65651
38.711841	-6.657397
38.71161	-6.658171
38.711766	-6.658518
38.711921	-6.658634
38.712773	-6.658515
38.714476	-6.657697
38.714824	-6.657658
38.715096	-6.657927
38.715369	-6.658738
38.715332	-6.659086
38.714751	-6.659359
38.713744	-6.659517
38.713242	-6.659983
38.713088	-6.660447
38.712937	-6.661956
38.713018	-6.663309
38.713215	-6.664468
38.713604	-6.665201
38.713954	-6.665509
38.714611	-6.665004
38.71554	-6.664808
38.716237	-6.664844
38.717207	-6.665305
38.717673	-6.665729
38.716282	-6.667319
38.716013	-6.6679
38.715902	-6.669833
38.716101	-6.671959
38.71587	-6.672463
38.715289	-6.672619
38.71463	-6.672312
38.714123	-6.671076
38.713424	-6.670421
38.713036	-6.670307
38.712728	-6.670926
38.713276	-6.673128
38.713122	-6.673593
38.711882	-6.67321
38.711028	-6.672401
38.709514	-6.671439
38.708429	-6.671095
38.707383	-6.671021
38.707191	-6.671872
38.707233	-6.672993
38.7076	-6.674578
38.707471	-6.675274
38.706197	-6.676824
38.706395	-6.678448
38.706204	-6.679415
38.705818	-6.680151
38.704891	-6.680888
38.703343	-6.681434
38.702336	-6.68136
38.702144	-6.68225
38.702301	-6.6831
38.703585	-6.685223
38.704711	-6.686031
38.706211	-6.686142
38.705114	-6.694434
38.703993	-6.699019
38.70356	-6.702505
38.701396	-6.71091
38.700865	-6.714372
38.699707	-6.719248
38.699553	-6.72308
38.698703	-6.726716
38.698078	-6.726839
38.697035	-6.727577
38.695526	-6.728084
38.694674	-6.728203
38.694328	-6.72917
38.693246	-6.729947
38.691697	-6.730067
38.691272	-6.7303
38.691273	-6.730919
38.69178	-6.732038
38.692516	-6.732384
38.693833	-6.732342
38.694221	-6.73265
38.694571	-6.733345
38.694651	-6.734118
38.694536	-6.734659
38.694188	-6.734931
38.693259	-6.73505
38.692292	-6.735478
38.692099	-6.735672
38.691946	-6.736445
38.691637	-6.736678
38.690165	-6.736721
38.691485	-6.737645
38.692531	-6.738029
38.693075	-6.738723
38.693232	-6.739495
38.692809	-6.740502
38.69223	-6.741045
38.691378	-6.741279
38.689248	-6.741092
38.688706	-6.741171
38.688319	-6.741365
38.687703	-6.742566
38.687743	-6.743261
38.690497	-6.744877
38.691391	-6.745957
38.691469	-6.746459
38.690386	-6.746694
38.688641	-6.745965
38.686936	-6.745545
38.684845	-6.745783
38.684149	-6.746171
38.683687	-6.746946
38.68427	-6.747872
38.684427	-6.748451
38.68439	-6.749147
38.684119	-6.74938
38.675746	-6.750947
38.675272	-6.753234
38.674296	-6.755643
38.672406	-6.759263
38.671115	-6.761252
38.670435	-6.762614
38.669559	-6.763707
38.66854	-6.765769
38.667097	-6.767992
38.664391	-6.771351
38.66309	-6.772605
38.659939	-6.774502
38.656564	-6.777058
38.655023	-6.777619
38.652817	-6.777763
38.650487	-6.777213
38.649081	-6.776342
38.648494	-6.775808
38.648326	-6.774843
38.647929	-6.774075
38.647724	-6.773189
38.647574	-6.770639
38.646863	-6.769565
38.646042	-6.768957
38.645577	-6.768963
38.645	-6.769241
38.642144	-6.769974
38.633168	-6.770668
38.632081	-6.770411
38.630795	-6.769809
38.630167	-6.769199
38.62918	-6.767781
38.627146	-6.766221
38.626485	-6.765998
38.623734	-6.765917
38.62254	-6.766435
38.619668	-6.768907
38.615856	-6.773479
38.614516	-6.774656
38.612738	-6.774911
38.611071	-6.774777
38.609294	-6.775071
38.608337	-6.775933
38.605903	-6.779251
38.603873	-6.780939
38.603335	-6.781216
38.60128	-6.781011
38.600951	-6.779584
38.600676	-6.779278
38.599705	-6.779059
38.597884	-6.779043
38.597139	-6.778318
38.596074	-6.776901
38.595239	-6.77521
38.595697	-6.771879
38.595316	-6.769448
38.594384	-6.766328
38.593909	-6.7656
38.593166	-6.765029
38.588547	-6.765166
38.571961	-6.76274
38.561112	-6.752478
38.548404	-6.742485
38.547979	-6.742757
38.545067	-6.740243
38.538097	-6.739454
38.536201	-6.738792
38.53326	-6.738351
38.527248	-6.738246
38.524292	-6.737788
38.521687	-6.736467
38.519032	-6.737657
38.516064	-6.738064
38.511299	-6.739588
38.508522	-6.740668
38.506924	-6.74189
38.504291	-6.744911
38.502163	-6.747016
38.500458	-6.748078
38.497574	-6.748867
38.492035	-6.75107
38.488075	-6.75193
38.483208	-6.751599
38.479504	-6.74993
38.476917	-6.748412
38.474766	-6.746343
38.472206	-6.743244
38.46944	-6.739081
38.468548	-6.737286
38.46693	-6.734768
38.462971	-6.730242
38.460575	-6.728471
38.458706	-6.72769
38.455807	-6.727099
38.453804	-6.727379
38.451889	-6.728001
38.449337	-6.729588
38.442745	-6.735728
38.440281	-6.737438
38.438499	-6.738366
38.435711	-6.739454
38.430855	-6.740665
38.426849	-6.740926
38.423908	-6.740425
38.420078	-6.739224
38.416428	-6.737479
38.413647	-6.736644
38.410877	-6.737247
38.405991	-6.736127
38.403339	-6.734811
38.401062	-6.732856
38.399342	-6.731823
38.394871	-6.729598
38.391911	-6.729305
38.388058	-6.728039
38.385292	-6.726895
38.383411	-6.724765
38.381165	-6.722859
38.380169	-6.721104
38.378815	-6.719586
38.376247	-6.718142
38.374214	-6.717902
38.371338	-6.718612
38.369453	-6.71937
38.366539	-6.720096
38.36449	-6.72015
38.361752	-6.719175
38.357891	-6.715917
38.35355	-6.711762
38.351166	-6.709957
38.34494	-6.706747
38.34378	-6.702677
38.343837	-6.691016
38.343173	-6.689062
38.342319	-6.688373
38.340804	-6.688018
38.339446	-6.688016
38.338706	-6.687635
38.33797	-6.68767
38.336692	-6.68812
38.334939	-6.687865
38.330791	-6.688528
38.330055	-6.689024
38.328658	-6.689022
38.32513	-6.690736
38.324237	-6.691468
38.323653	-6.691575
38.321636	-6.691536
38.320316	-6.690576
38.318179	-6.689568
38.31628	-6.689412
38.316009	-6.689103
38.315734	-6.689067
38.315154	-6.689256
38.314651	-6.689753
38.314571	-6.690214
38.314224	-6.690322
38.313834	-6.690819
38.313525	-6.691778
38.310966	-6.693809
38.310424	-6.693772
38.309993	-6.692967
38.308402	-6.692114
38.307937	-6.690575
38.307666	-6.690304
38.306863	-6.690969
38.3069	-6.690163
38.306236	-6.688209
38.305382	-6.68752
38.303867	-6.687165
38.302509	-6.687163
38.301769	-6.686782
38.301033	-6.686817
38.299755	-6.687267
38.298122	-6.686994
38.293854	-6.687675
38.293117	-6.688289
38.291721	-6.688169
38.288193	-6.689883
38.2873	-6.690615
38.286716	-6.690722
38.284699	-6.690683
38.283379	-6.689723
38.281242	-6.688715
38.279343	-6.688559
38.279072	-6.68825
38.278797	-6.688214
38.278217	-6.688403
38.277714	-6.6889
38.277634	-6.689361
38.277287	-6.689469
38.276897	-6.689966
38.276588	-6.690925
38.274029	-6.692956
38.273487	-6.692919
38.273056	-6.692114
38.271465	-6.691261
38.271	-6.689722
38.269524	-6.688725
38.268555	-6.687602
38.268318	-6.686842
38.267933	-6.686606
38.267971	-6.68553
38.26762	-6.685222
38.267231	-6.685221
38.264519	-6.687207
38.26281	-6.689357
38.262112	-6.689971
38.260715	-6.691887
38.260326	-6.692728
38.260094	-6.693958
38.257999	-6.695293
38.257496	-6.696288
38.257069	-6.698323
38.256641	-6.698593
38.255905	-6.698746
38.255165	-6.699206
38.2547	-6.699929
38.254234	-6.700317
38.25206	-6.700622
38.251362	-6.701154
38.251091	-6.701579
38.250622	-6.703686
38.249313	-6.703196
38.24889	-6.703494
38.24765	-6.703799
38.246643	-6.703372
38.24575	-6.703371
38.244164	-6.70383
38.243	-6.703367
38.24184	-6.703474
38.241375	-6.703355
38.240597	-6.702241
38.239937	-6.701743
38.238388	-6.701397
38.235718	-6.701845
38.235134	-6.701654
38.234436	-6.70111
38.23378	-6.70119
38.232502	-6.70222
38.230259	-6.703664
38.227745	-6.704655
38.227123	-6.704346
38.225655	-6.704651
38.225037	-6.705374
38.223335	-6.706602
38.221321	-6.706481
38.220623	-6.706588
38.219425	-6.707201
38.219273	-6.707428
38.217606	-6.707542
38.21629	-6.709042
38.215614	-6.708752
38.212952	-6.706911
38.203205	-6.705973
38.200722	-6.704946
38.198673	-6.703703
38.194317	-6.702032
38.190884	-6.701565
38.186203	-6.702254
38.182449	-6.700031
38.180798	-6.699513
38.176155	-6.699777
38.17329	-6.699645
38.17207	-6.699435
38.170757	-6.698148
38.170311	-6.696773
38.168774	-6.695277
38.164768	-6.693986
38.16293	-6.692273
38.162098	-6.691711
38.157822	-6.689831
38.152	-6.685172
38.150074	-6.683929
38.147594	-6.683282
38.143852	-6.682679
38.142418	-6.682595
38.139889	-6.681786
38.139492	-6.681133
38.139389	-6.679849
38.139076	-6.678771
38.138329	-6.678083
38.137459	-6.677873
38.134502	-6.677615
38.132977	-6.677232
38.131229	-6.676542
38.128956	-6.675298
38.128384	-6.67461
38.127884	-6.672628
38.127869	-6.67138
38.127686	-6.670565
38.127363	-6.67032
38.127342	-6.669919
38.127363	-6.670321
38.126549	-6.669704
38.125076	-6.670262
38.124268	-6.671853
38.121979	-6.672889
38.118973	-6.67216
38.116745	-6.671342
38.115295	-6.669874
38.114117	-6.669537
38.112514	-6.67005
38.110725	-6.669576
38.106861	-6.666132
38.105331	-6.665532
38.103809	-6.665448
38.102119	-6.665662
38.101253	-6.666049
38.095123	-6.665956
38.083569	-6.666304
38.073818	-6.658659
38.071861	-6.656414
38.069607	-6.653095
38.067726	-6.650762
38.064899	-6.647877
38.062508	-6.646126
38.060619	-6.64539
38.057655	-6.64494
38.055637	-6.645007
38.051678	-6.645678
38.049732	-6.646219
38.04702	-6.647434
38.043842	-6.649913
38.040977	-6.650714
38.035599	-6.653268
38.029694	-6.654549
38.028639	-6.650496
38.026157	-6.639086
38.02478	-6.638722
38.024124	-6.637925
38.023319	-6.637443
38.022469	-6.636465
38.021626	-6.635785
38.018177	-6.634647
38.015846	-6.6341
38.015228	-6.632968
38.015301	-6.632398
38.015602	-6.63182
38.01667	-6.631243
38.017578	-6.630322
38.017693	-6.629906
38.017418	-6.629074
38.016956	-6.628358
38.015305	-6.626319
38.015034	-6.625677
38.014992	-6.624999
38.014339	-6.624436
38.013374	-6.622851
38.013016	-6.619811
38.013275	-6.61879
38.014755	-6.616875
38.016125	-6.616407
38.016041	-6.615457
38.014931	-6.614252
38.012909	-6.614538
38.009972	-6.613953
38.009014	-6.612784
38.008438	-6.612448
38.00721	-6.609994
38.007656	-6.607743
38.007572	-6.606268
38.006958	-6.605887
38.006008	-6.605632
38.002125	-6.606049
38.001396	-6.605596
38.000748	-6.605486
37.998459	-6.604025
37.9972	-6.603923
37.996021	-6.603432
37.994873	-6.602643
37.994377	-6.601773
37.994259	-6.601095
37.99445	-6.600444
37.995094	-6.6004
37.995819	-6.600627
37.996616	-6.600204
37.997452	-6.599355
37.997677	-6.598289
37.997368	-6.597609
37.996529	-6.596594
37.994698	-6.595234
37.994198	-6.594102
37.994423	-6.592999
37.996094	-6.592532
37.996399	-6.592072
37.996166	-6.591501
37.995213	-6.590522
37.992893	-6.589857
37.991863	-6.589068
37.991028	-6.588922
37.990456	-6.588278
37.98912	-6.587371
37.988586	-6.585706
37.989723	-6.584857
37.991432	-6.584852
37.993565	-6.586168
37.99482	-6.58665
37.996681	-6.586482
37.996872	-6.586256
37.996906	-6.585722
37.996067	-6.584816
37.995766	-6.584816
37.995304	-6.583756
37.994999	-6.583421
37.99435	-6.58304
37.993095	-6.58263
37.992451	-6.582104
37.991844	-6.582456
37.991348	-6.582491
37.990665	-6.582119
37.990437	-6.581775
37.990093	-6.581702
37.989677	-6.582008
37.988876	-6.581826
37.988079	-6.581942
37.987663	-6.58176
37.987473	-6.581344
37.9869	-6.581016
37.99955	-6.56772
37.999641	-6.548835
38.001633	-6.54616
38.008522	-6.547377
38.01038	-6.548139
38.014332	-6.548778
38.01778	-6.548555
38.019444	-6.546808
38.028782	-6.518784
38.040302	-6.465844
38.051434	-6.412521
38.052963	-6.393266
38.057167	-6.355118
38.05727	-6.321169
38.056717	-6.292502
38.054211	-6.261217
38.053101	-6.243124
38.053783	-6.233005
38.050903	-6.232926
38.04892	-6.232513
38.041142	-6.230293
38.038376	-6.229153
38.034241	-6.226335
38.031406	-6.225425
38.025547	-6.22401
38.02269	-6.223106
38.016121	-6.220677
38.01403	-6.218922
38.015202	-6.217057
38.013748	-6.215266
38.011719	-6.2144
38.009857	-6.213385
38.008812	-6.211674
38.008854	-6.209672
38.010849	-6.207556
38.012833	-6.207113
38.014835	-6.206986
38.016842	-6.207099
38.019745	-6.207785
38.025528	-6.209469
38.029495	-6.209662
38.031239	-6.208654
38.032776	-6.20715
38.033325	-6.204392
38.032127	-6.202661
38.029362	-6.202017
38.027275	-6.201935
38.023182	-6.202091
38.017223	-6.202991
38.012268	-6.202839
38.008308	-6.202139
38.005325	-6.201808
38.000328	-6.201591
37.993359	-6.200759
37.988556	-6.199317
37.986671	-6.198556
37.984013	-6.197161
37.981686	-6.195351
37.979069	-6.192251
37.977425	-6.189745
37.976269	-6.185902
37.974979	-6.183229
37.974815	-6.181224
37.970398	-6.172254
37.969837	-6.170322
37.96851	-6.167665
37.967319	-6.166039
37.966007	-6.163364
37.965488	-6.161408
37.962078	-6.156584
37.959003	-6.151417
37.956635	-6.145934
37.954781	-6.142378
37.953236	-6.139809
37.949108	-6.134159
37.944687	-6.128726
37.943111	-6.127488
37.940613	-6.126098
37.942486	-6.123372
37.94046	-6.122577
37.938805	-6.121356
37.934448	-6.117205
37.93169	-6.114295
37.92989	-6.111939
37.928402	-6.109345
37.927265	-6.106846
37.92749	-6.102732
37.927818	-6.10051
37.927494	-6.09773
37.92524	-6.096274
37.921116	-6.095079
37.917259	-6.093587
37.914535	-6.092258
37.912762	-6.090076
37.912277	-6.088028
37.911995	-6.085029
37.912121	-6.081009
37.912006	-6.078982
37.912178	-6.076023
37.913067	-6.074198
37.914188	-6.072425
37.915188	-6.06977
37.912441	-6.064297
37.909962	-6.062778
37.906265	-6.061096
37.904026	-6.059141
37.899868	-6.054779
37.895008	-6.051163
37.892734	-6.049244
37.891075	-6.046825
37.89032	-6.044928
37.888924	-6.042272
37.885841	-6.039544
37.884361	-6.037183
37.884548	-6.035134
37.884247	-6.032141
37.88213	-6.026484
37.881424	-6.023599
37.881332	-6.020614
37.881512	-6.016585
37.881561	-5.997581
37.881458	-5.994588
37.879932	-5.982685
37.87986	-5.980676
37.880314	-5.978655
37.881313	-5.976511
37.881603	-5.97382
37.879665	-5.971999
37.877312	-5.970345
37.868137	-5.965374
37.868462	-5.962838
37.867291	-5.960043
37.866085	-5.958422
37.865074	-5.955632
37.86515	-5.953614
37.864773	-5.951584
37.862679	-5.949627
37.859116	-5.947655
37.856792	-5.945806
37.855309	-5.943209
37.854629	-5.939067
37.853119	-5.937054
37.850098	-5.93727
37.850906	-5.934492
37.848766	-5.934078
37.844334	-5.933805
37.842289	-5.932405
37.842857	-5.930254
37.844269	-5.928602
37.843189	-5.926174
37.841595	-5.924768
37.832577	-5.920418
37.82983	-5.919259
37.829407	-5.914001
37.826679	-5.912571
37.823025	-5.913
37.819775	-5.910506
37.818291	-5.909047
37.816811	-5.906692
37.817162	-5.90458
37.816715	-5.901734
37.812737	-5.900868
37.810875	-5.900106
37.808002	-5.899295
37.804131	-5.898869
37.801582	-5.894576
37.802254	-5.892466
37.813053	-5.890388
37.828854	-5.887806
37.834705	-5.886513
37.860653	-5.879043
37.882053	-5.873933
37.90625	-5.867641
37.912094	-5.866297
37.930317	-5.86091
37.937134	-5.859336
37.93961	-5.85801
37.94199	-5.858136
37.948769	-5.856386
37.953541	-5.854917
37.960056	-5.852351
37.964321	-5.851143
37.969242	-5.850101
37.971947	-5.851106
37.973598	-5.852294
37.983349	-5.857435
37.985535	-5.859366
37.986752	-5.860969
37.991196	-5.865039
37.99305	-5.867331
37.994656	-5.871028
37.997787	-5.874913
38.011524	-5.872203
38.014351	-5.871216
38.0233	-5.864789
38.025837	-5.863219
38.027744	-5.86254
38.032719	-5.862103
38.038742	-5.862027
38.043716	-5.862278
38.045628	-5.862916
38.048569	-5.863448
38.05764	-5.863575
38.06052	-5.863212
38.062	-5.861772
38.066883	-5.855381
38.070156	-5.851645
38.073788	-5.849998
38.077133	-5.853845
38.08086	-5.854428
38.085716	-5.85386
38.090626	-5.85732
38.092983	-5.859161
38.094334	-5.860645
38.096035	-5.86173
38.098042	-5.862109
38.100468	-5.860763
38.101841	-5.859227
38.104519	-5.858162
38.109352	-5.858398
38.112053	-5.859686
38.116894	-5.860881
38.123608	-5.862864
38.12759	-5.863435
38.130486	-5.864261
38.134209	-5.866662
38.135754	-5.864456
38.135986	-5.862061
38.136765	-5.86021
38.137844	-5.858494
38.13979	-5.856501
38.141869	-5.856592
38.143833	-5.85703
38.147808	-5.856931
38.149799	-5.856673
38.152618	-5.857527
38.154259	-5.858805
38.157806	-5.859876
38.163742	-5.858594
38.165779	-5.860773
38.167568	-5.861704
38.169594	-5.861917
38.172024	-5.863556
38.171635	-5.866118
38.170174	-5.867729
38.169544	-5.86963
38.171703	-5.871265
38.175735	-5.872124
38.177444	-5.873335
38.180641	-5.87303
38.18301	-5.871276
38.18483	-5.872224
38.189884	-5.875476
38.192589	-5.876729
38.194546	-5.877181
38.196552	-5.877318
38.198524	-5.877763
38.200699	-5.879646
38.202057	-5.882326
38.204914	-5.884678
38.200478	-5.891431
38.198318	-5.893537
38.19767	-5.895553
38.199825	-5.89757
38.201847	-5.895972
38.203094	-5.894245
38.20504	-5.893423
38.207649	-5.894604
38.210926	-5.897133
38.214661	-5.896876
38.216831	-5.896406
38.217548	-5.898686
38.217571	-5.900855
38.219543	-5.902647
38.221588	-5.90318
38.22361	-5.905203
38.224373	-5.907126
38.224583	-5.909135
38.227402	-5.913311
38.227108	-5.916138
38.226288	-5.918059
38.22752	-5.920519
38.229229	-5.921844
38.232105	-5.922587
38.235023	-5.921953
38.238876	-5.920738
38.238033	-5.925812
38.240841	-5.925833
38.24284	-5.927581
38.243938	-5.92944
38.248711	-5.930448
38.24865	-5.932702
38.249855	-5.934756
38.253002	-5.934865
38.255085	-5.935113
38.256908	-5.935956
38.259758	-5.9369
38.261726	-5.937344
38.264679	-5.9376
38.26659	-5.936931
38.268394	-5.93606
38.270969	-5.934521
38.273361	-5.932796
38.281254	-5.931218
38.284206	-5.930819
38.287178	-5.931255
38.290886	-5.932852
38.294785	-5.932851
38.29678	-5.932622
38.298817	-5.932889
38.301266	-5.934513
38.305267	-5.939259
38.307674	-5.940697
38.310551	-5.941055
38.315739	-5.940772
38.317753	-5.940858
38.31963	-5.941592
38.321735	-5.943711
38.322876	-5.945367
38.32399	-5.948171
38.324432	-5.950183
38.326344	-5.952181
38.328274	-5.952995
38.330296	-5.955185
38.33123	-5.956963
38.332447	-5.960787
38.333668	-5.963519
38.334812	-5.965177
38.33696	-5.967261
38.338642	-5.968349
38.340534	-5.969092
38.342602	-5.971161
38.34343	-5.972988
38.343994	-5.974911
38.344425	-5.977881
38.344532	-5.97988
38.344334	-5.985909
38.344505	-5.988876
38.345375	-5.99173
38.34647	-5.994464
38.356503	-5.994922
38.359486	-5.994908
38.362408	-5.994506
38.368633	-5.991313
38.370636	-5.991126
38.37265	-5.991236
38.37463	-5.991579
38.377136	-5.993161
38.37899	-5.993949
38.382935	-5.994296
38.384899	-5.993897
38.387581	-5.992555
38.393459	-5.988719
38.396111	-5.987353
38.397991	-5.986632
38.399921	-5.986044
38.40284	-5.985466
38.404812	-5.985927
38.406719	-5.986606
38.409203	-5.988258
38.410732	-5.989595
38.412094	-5.99107
38.413525	-5.993647
38.414852	-5.997468
38.4161	-6.000182
38.423656	-6.011971
38.424538	-6.013772
38.426052	-6.01854
38.428646	-6.021779
38.432179	-6.022838
38.436211	-6.021909
38.438015	-6.021013
38.442966	-6.01761
38.445782	-6.016677
38.447777	-6.016963
38.449673	-6.017612
